,country,unmatched_forecast,forecast_freq,unmatched_sit,sit_freq
3608,EGYPT,Red Sea between Shlatyn and Abu Ramad,1.0,El Shikh El Shzly,12.0
3609,EGYPT,Delta,1.0,rst,10.0
3610,EGYPT,Sudanese border as,1.0,Shlatyn,10.0
3611,EGYPT,Upper Egypt,1.0,of Lake Nasser near Abu Simbel (2219N/3138E),10.0
3612,EGYPT,Abu Ramad,1.0,El Shikh El Shazly,9.0
3613,EGYPT,Red Sea between Shalatyn and Abu Ramad,1.0,Desert Locust,9.0
3614,EGYPT,Nile River Valley,1.0,African Migratory Locusts,9.0
3615,EGYPT,Israeli border,1.0,Halaib (2213N/3638E),9.0
3616,EGYPT,south-east,1.0,Sinai Peninsula,9.0
3617,EGYPT,of the Red Sea near Halaib,1.0,Arbain (2357N/3018E),9.0
3618,EGYPT,Dakhla,1.0,African Migratory Locust,9.0
3619,EGYPT,aboutmid,1.0,Aswan,9.0
3620,EGYPT,El Shzly,1.0,Nile Valley,9.0
3621,EGYPT,northeast,1.0,El Shikh El Shzly (2412N/3438E),9.0
3622,EGYPT,Saudi Arabia,1.0,south,8.0
3623,EGYPT,north,1.0,the Red Sea coast near Abu Ramad (2224N/3624E),8.0
3624,EGYPT,Sh Oweinat as,1.0,Kharga (2525N/3034E),8.0
3625,EGYPT,Kharga,1.0,Abu Mingar,8.0
3626,EGYPT,Wadi Allaqi,1.0,Bahariya (2821N/2851E),8.0
3627,EGYPT,Shalatein,1.0,Wadi Allaqi,8.0
3628,EGYPT,Western Desert as,1.0,Wadi Diib (2205N/3555E),8.0
3629,EGYPT,Sohag,1.0,Nile River Valley,7.0
3630,EGYPT,Nile River,1.0,Marsa Alam,7.0
3631,EGYPT,Nile Valley,1.0,Mediterranean coast,7.0
3632,,,,east,7.0
3633,,,,2212N/ 3635E,7.0
3634,,,,W. Diib,7.0
3635,,,,Husein (2317N/3252E),7.0
3636,,,,sq,6.0
3637,,,,Abraq (2323N/3451E),6.0
3638,,,,Jebel Uweinat,6.0
3639,,,,Hurghada (2717N/3347E),6.0
3640,,,,Allaqi (2238N/3315E),6.0
3641,,,,Sh,6.0
3642,,,,Tushka,6.0
3643,,,,Sh Oweinat (2240N/2845E),6.0
3644,,,,Abu Simbel,6.0
3645,,,,Darb Al,6.0
3646,,,,Oweinat (2219N/2845E),6.0
3647,,,,Shlatein,6.0
3648,,,,Hurghada,6.0
3649,,,,ﬁ,6.0
3650,,,,the Mediterranean coast near Salum (3131N/2509E),6.0
3651,,,,Cairo,6.0
3652,,,,Abraaq,5.0
3653,,,,Sinai,5.0
3654,,,,the Western Desert near Bahariya (2821N/2851E),5.0
3655,,,,Berenice,5.0
3656,,,,Shlatein (2308N/3536E),5.0
3657,,,,Allaqi (2240N/3255E),5.0
3658,,,,A,5.0
3659,,,,El Shzly,5.0
3660,,,,Sudanese border as,5.0
3661,,,,Lake Nasser between Abu Simbel (2219N/3138E) and Garf Husein (2317N/3252E),5.0
3662,,,,m2,5.0
3663,,,,the Western Desert near Sh Oweinat,5.0
3664,,,,Lake Nasser near Tushka (2247N/3126E),5.0
3665,,,,El Arish (3108N/3348E),4.0
3666,,,,Migratory Locust,4.0
3667,,,,the Red Sea coast near Halaib (2213N/3638E),4.0
3668,,,,south-east,4.0
3669,,,,Gar f Husein (2317N/3252E),4.0
3670,,,,Kharga,4.0
3671,,,,Garf,4.0
3672,,,,Lake Nasser between Abu Simbel (2219N/3138E) and Tushka (2247N/3126E) as,4.0
3673,,,,Jebel Uweinat (2154N/2458E),4.0
3674,,,,Suez,4.0
3675,,,,Salum,4.0
3676,,,,Shlatein (2308N/3535E),4.0
3677,,,,of the Mediterranean near Salum (3131N/2509E),4.0
3678,,,,Desert Locusts,4.0
3679,,,,Nuweiba (2902N/3440E),4.0
3680,,,,Lake Nasser near Abu Simbel (2219N/3138E),4.0
3681,,,,Libyan border,4.0
3682,,,,ﬁ rst,4.0
3683,,,,of Lake Nasser near Garf Husein (2317N/3252E),4.0
3684,,,,the Red Sea coast near Shlatyn (2308N/3535E),4.0
3685,,,,Bahariya,4.0
3686,,,,Safaga,4.0
3687,,,,Red Sea coast between Shlatyn (2308N/3535E) and Abu Ramad (2224N/3624E),4.0
3688,,,,the Red Sea coast near Shalatyn (2308N/3535E),4.0
3689,,,,Baris (2439N/3035E),4.0
3690,,,,New Valley,4.0
3691,,,,bush,4.0
3692,,,,Red Sea coast between Abu Ramad (2224N/3624E) and Halaib (2213N/3638E),4.0
3693,,,,the Red Sea coast near Abu Ramad,3.0
3694,,,,Wadi Frukit,3.0
3695,,,,2845E,3.0
3696,,,,Shlatein (2310N/3532E),3.0
3697,,,,Red Sea coast between Shalatyn (2308N/3535E) and Halaib (2213N/3638E),3.0
3698,,,,Shniara (2340N/3231E),3.0
3699,,,,the Nile River Valley near Lake Nasser,3.0
3700,,,,Red Sea coast between Shlatyn (2308N/3535E) and Halaib (2213N/3638E),3.0
3701,,,,the Western Desert near Darb Al,3.0
3702,,,,Al Allaqi,3.0
3703,,,,Tushka (2254N/3135E),3.0
3704,,,,Sh Owainat,3.0
3705,,,,Kalabasha (2328N/3232E),3.0
3706,,,,3607E,3.0
3707,,,,Red Sea coast between Shlatein (2308N/3535E) and Abu Ramad (2224N/3624E),3.0
3708,,,,Desert,3.0
3709,,,,Abu Ramad,2.0
3710,,,,El Faioum,2.0
3711,,,,3527E,2.0
3712,,,,the Nokra Valley near Aswan,2.0
3713,,,,Jebel Uweinat (2156N/2504E),2.0
3714,,,,Wadi Diib between Abu Ramad and Halaib (2213N/3638E),2.0
3715,,,,Wadi Diib between Abu Ramad (2224N/3624E) and Halaib (2213N/3638E),2.0
3716,,,,Wadi Diib as,2.0
3717,,,,of Lake Nasser near Garf,2.0
3718,,,,W. Shallal (2210N/3635E),2.0
3719,,,,Nile River between Sohag (2633N/3142E) and Minya (2806N/3045E),2.0
3720,,,,the Red Sea Hills near W. Allaqi,2.0
3721,,,,Port Said (3117N/3218E),2.0
3722,,,,Oweinat,2.0
3723,,,,Red Sea coast between Hurghada (2717N/3347E) and Marsa Alam (2504N/3454E),2.0
3724,,,,May. Hopper,2.0
3725,,,,Shrq Oweinat (2237N/2845E),2.0
3726,,,,the Western Desert near Baris (2448N/3035E),2.0
3727,,,,Red Sea coast between Halaib (2213N/3638E) and Shlatyn (2308N/3535E),2.0
3728,,,,Western Desert between Farafra (2710N/2818E) and Dakhla (2530N/2900E),2.0
3729,,,,Inmid,2.0
3730,,,,Nile,2.0
3731,,,,adults/10 m,2.0
3732,,,,Wadi Hamra,2.0
3733,,,,Adendad (2212N/3134E),2.0
3734,,,,El Baharia,2.0
3735,,,,Shrq Oweinat (2240N/2845E),2.0
3736,,,,Bahariya Oasis,2.0
3737,,,,Red Sea coast between Berenice (2359N/3524E) and Abu Ramad (2224N/3624E),2.0
3738,,,,the Western Desert near Sh,2.0
3739,,,,Lake Nasser between Garf Husein (2317N/3252E) and Tushka (2247N/3126E),2.0
3740,,,,Red Sea between Halaib (2213N/3638E) and El Shikh El Shzly,2.0
3741,,,,Sudanese border between Abu Simbel (2219N/3138E) and Tushka (2247N/3126E),2.0
3742,,,,Shrm Esh Shikh (2752N/3413E),2.0
3743,,,,Ismailia (3036N/3215E),2.0
3744,,,,Mars a Alam (2504N/3454E),2.0
3745,,,,3352E,2.0
3746,,,,3256E,2.0
3747,,,,Shalatyn,2.0
3748,,,,instar,2.0
3749,,,,Sinai between Abu Zenima (2903N/3306E) and Shrm Esh Shikh (2752N/3413E),2.0
3750,,,,Allaqi (2256N/3300E),2.0
3751,,,,Sinai Peninsula as,2.0
3752,,,,the Red Sea coast near Berenice (2359N/3524E),2.0
3753,,,,north of Aswan near Kom Ombo (2428N/3257E),2.0
3754,,,,Tushka (2247N/3126E) as,2.0
3755,,,,sq mtre,2.0
3756,,,,Karkur Talh,2.0
3757,,,,of the Red Sea Hills near Wadi Abraq,2.0
3758,,,,Nile River,2.0
3759,,,,El Heiz (2802N/2838E),2.0
3760,,,,Bali (2723N/3330E),2.0
3761,,,,Red Sea coast between Shlatyn (2308N/3535E) and Halaib (2212N/3635E),2.0
3762,,,,Sinai near Abu Zenima (2903N/3306E),2.0
3763,,,,Migratory Locusts,2.0
3764,,,,Siwa,2.0
3765,,,,the Nile Valley near Qena (2609N/3243E),2.0
3766,,,,Shrq Al,2.0
3767,,,,Farafra,2.0
3768,,,,the Western Desert near Baris (2439N/3035E),2.0
3769,,,,Zafaranah (2906N/3239E),2.0
3770,,,,north between Berenice (2359N/3524E) and Marsa Alam (2504N/3454E),2.0
3771,,,,Wadi Natrun (3025N/3013E),2.0
3772,,,,El Shikh El Shazly (2412N/3438E),2.0
3773,,,,Lake Nasser between Garf Husein (2317N/3252E) and Abu Simbel (2219N/3138E),2.0
3774,,,,Owainat (2233N/2842E),2.0
3775,,,,Kharga Oasis,2.0
3776,,,,Fayoum (2918N/3050E),2.0
3777,,,,Gilf Kebir Plateau,2.0
3778,,,,Shlatein (2308N/3535E) between W. Ibib and W. Diib,2.0
3779,,,,the Western Desert near Farafra (2710N/2818E),2.0
3780,,,,Lake Nassar,2.0
3781,,,,ShOweinat (2240N/2845E),2.0
3782,,,,Wadi Boway (2217N/3546E),2.0
3783,,,,of the Red Sea near Shlatyn (2308N/3535E),2.0
3784,,,,W. Hamra,2.0
3785,,,,Shikh Uweinat,2.0
3786,,,,Mersa Matruh (3120N/2713E),2.0
3787,,,,Baris,2.0
3788,,,,Alexandria,2.0
3789,,,,ElHeiz (2802N/2838E),2.0
3790,,,,Hamat (2410N/3510E),2.0
3791,,,,Tree Locust,2.0
3792,,,,3158E,2.0
3793,,,,west,2.0
3794,,,,Sh Oweinat (2240N/2845E) as,2.0
3795,,,,the Red Sea Hills near Wadi Allaqi,2.0
3796,,,,north as Marsa Alam (2504N/3454E),2.0
3797,,,,Aqaba coast,2.0
3798,,,,Garb El,2.0
3799,,,,El Baramia (2504N/3338E),2.0
3800,,,,Red Sea Hills between Marsa Alam (2504N/3454E) and Shlatyn (2308N/3535E),2.0
3801,,,,Abu Minkar (2633N/2742E),2.0
3802,,,,Ga,2.0
3803,,,,Nile Delta,2.0
3804,,,,Qena (2609N/3243E),2.0
3805,,,,f,2.0
3806,,,,Qena,2.0
3807,,,,W. Allaqi (2236N/3318E),2.0
3808,,,,ca,2.0
3809,,,,Ma,2.0
3810,,,,the Nile Valley near Aswan (2405N/3256E),2.0
3811,,,,the Western Desert near Dakhla Oasis (2530N/2900E),2.0
3812,,,,Sohag (2633N/3142E),2.0
3813,,,,of the Red Sea near Halaib (2213N/3638E),2.0
3814,,,,W. Allaqi,2.0
3815,,,,Abraq (2324N/3447E),2.0
3816,,,,ShUweinat,2.0
3817,,,,Mediterranean,2.0
3818,,,,Libya,2.0
3819,,,,Gilf Kebir,2.0
3820,,,,Shrm Esh Sheikh (2752N/3413E),2.0
3821,,,,Wadi Eikwau (2159N/3637E),2.0
3822,,,,St. Catherine (2833N/3358E),2.0
3823,,,,of the Western Desert near Sh Oweinat (2219N/2845E),2.0
3824,,,,the Mediterranean coast near Matruh (3121N/2714E),2.0
3825,,,,Nile Valley between Abu Simbel (2219N/3138E) and Sohag (2633N/3142E),2.0
3826,,,,Red Sea coast near Berenice (2359N/3524E),2.0
3827,,,,the Western Desert near Shrq Oweinat (2219N/2845E),2.0
3828,,,,K. Murr,2.0
3829,,,,Dakhla Oasis (2530N/2900E),2.0
3830,,,,Sinai Peninsula between Bir El Abd (3101N/3300E) and El Arish (3108N/3348E),2.0
3831,,,,Shrq Oweinat,2.0
3832,,,,W. Bakht,2.0
3833,,,,Khor Galal (2355N/3241E),2.0
3834,,,,3536E,2.0
3835,,,,Sinai near El Arish (3108N/3348E),2.0
3836,,,,Shalatein,2.0
3837,,,,Mawhoob (2546N/2837E),2.0
3838,,,,Qena (2610N/3243E),2.0
3839,,,,Wadi Abraq (2322N/3451E),2.0
3840,,,,Lake Nasser near Garf Husein (2317N/3252E),2.0
3841,,,,Jebel Al Halal,2.0
3842,,,,Bulletin,2.0
3843,,,,Alam (2504N/3454E),2.0
3844,,,,Abraq,2.0
3845,,,,May. Low,2.0
3846,,,,Hu,2.0
3847,,,,Shlateen,2.0
3848,,,,Garf Husein (2246N/3225E),2.0
3849,,,,Red Sea coast between Berenice (2359N/3524E) and Halaib (2213N/3638E),2.0
3850,,,,Dakhla,1.0
3851,,,,Sudan,1.0
3852,,,,Nokra Valley,1.0
3853,BAHRAIN,Arabian Peninsula,1.0,Manama (2610N/5032E),2.0
3854,BAHRAIN,T,1.0,,
3855,BAHRAIN,north-,1.0,,
3856,IRAQ,Saudi Arabia,5.0,Nasiriyah (3103N/4616E),3.0
3857,IRAQ,Arabia,5.0,Basrah (3031N/4749E),3.0
3858,IRAQ,Red Sea coast,3.0,Karbala (3236N/4401E) between Al Diwaniyah (3158N/4453E) and Samawah (3117N/4516E),2.0
3859,IRAQ,BAHRAIN,1.0,Samawah (3117N/4516E),2.0
3860,IRAQ,D.R.,1.0,Basrah,2.0
3861,IRAQ,Al Anbar,1.0,Karbala,2.0
3862,IRAQ,Al Diwaniyah,1.0,Kuwait,2.0
3863,IRAQ,Al Najaf,1.0,Thiqar,2.0
3864,IRAQ,Al Muthanna,1.0,Al Basrah (3015N/4745E),2.0
3865,,,,Karbala (3236N/4401E),1.0
3866,,,,Al Muthanna,1.0
3867,ISRAEL,south,3.0,Negev Desert,5.0
3868,ISRAEL,Sudan,2.0,Eilat (2933N/3457E),4.0
3869,ISRAEL,Sinai border,1.0,Haifa (3248N/3459E),4.0
3870,ISRAEL,Negev,1.0,Negev,3.0
3871,ISRAEL,Jordan,1.0,Sinai border,2.0
3872,ISRAEL,Red Sea,1.0,north near Jerusalem,2.0
3873,ISRAEL,T,1.0,Be’er Milka (3056N/3424E),2.0
3874,,,,Nitzana,2.0
3875,,,,the Arava Valley near Jordan,2.0
3876,,,,Mitzpe Ramon (3036N/3448E),2.0
3877,,,,Ein Gedi (3127N/3523E) as,2.0
3878,,,,Arava,2.0
3879,,,,Ze’elim (3112N/3432E),2.0
3880,,,,Negev Desert between Nitzana (3053N/3425E) and Ze’elim (3112N/3432E),2.0
3881,,,,Arad (3115N/3512E),2.0
3882,,,,Jordanian border,2.0
3883,,,,Nitzana (3053N/3425E),2.0
3884,,,,Golan Heights,2.0
3885,,,,south,2.0
3886,,,,Swarms,2.0
3887,,,,Tel Aviv (3204N/3446E),2.0
3888,,,,Arava Valley,2.0
3889,,,,Sinai Peninsula,2.0
3890,,,,Dead Sea,2.0
3891,,,,inmid,2.0
3892,,,,Ashkelon (3139N/3432E),2.0
3893,JORDAN,Saudi Arabia,4.0,Aqaba (2932N/3500E),3.0
3894,JORDAN,Arabia,4.0,Saudi Arabia,3.0
3895,JORDAN,Red Sea coast,3.0,Aqaba,3.0
3896,JORDAN,D.R.,2.0,Arava Valley between Aqaba and Ghor Saﬁ (3023N/3510E),2.0
3897,JORDAN,east,1.0,northwest,2.0
3898,JORDAN,BAHRAIN,1.0,Israel,2.0
3899,JORDAN,Aqaba,1.0,Araba Valley,2.0
3900,JORDAN,Israel,1.0,ﬂ,2.0
3901,JORDAN,south,1.0,Al Jafr (3019N/3610E),2.0
3902,JORDAN,Red Sea,1.0,Taﬁ,2.0
3903,,,,Aqaba (2937N/3500E),2.0
3904,,,,Al Jafr,2.0
3905,,,,southeast,2.0
3906,,,,Amman (3157N/3554E),2.0
3907,OMAN,Batinah coast,24.0,Musandam Peninsula,124.0
3908,OMAN,Shrqiya,16.0,Batinah coast,65.0
3909,OMAN,Sharqiya,6.0,Buraimi (2415N/5547E),59.0
3910,OMAN,Sur,6.0,Adam (2223N/5731E),57.0
3911,OMAN,Dhofar,6.0,Nizwa (2255N/5731E),42.0
3912,OMAN,Dhahera,6.0,Musandam,39.0
3913,OMAN,Indo-Pakistan,6.0,Dhofar,37.0
3914,OMAN,Dakhliya,5.0,Thumrait (1736N/5401E),35.0
3915,OMAN,Wahiba Sands,5.0,Batinah,34.0
3916,OMAN,Shrkiya,4.0,Shrqiya,32.0
3917,OMAN,Dhahira,4.0,Dakhliya,29.0
3918,OMAN,Al Wusta,4.0,Ibri (2314N/5630E),26.0
3919,OMAN,Salalah,3.0,Dhahera,25.0
3920,OMAN,Yemen border,3.0,the Batinah coast near Jamma (2333N/5733E),20.0
3921,OMAN,Muscat,3.0,Dhahira,20.0
3922,OMAN,Musandam Peninsula,3.0,Buraimi,19.0
3923,OMAN,Batinah,3.0,Yemen border,18.0
3924,OMAN,Batinah coast between Seeb and Sohar,2.0,Sur (2234N/5930E),18.0
3925,OMAN,Empty,2.0,Wahiba Sands,17.0
3926,OMAN,Sur as,2.0,Dakhiliya,15.0
3927,OMAN,Jazeer,2.0,Muscat,15.0
3928,OMAN,Marmul,2.0,Ibra (2243N/5831E),14.0
3929,OMAN,Somalia,2.0,Marmul (1808N/5516E),13.0
3930,OMAN,south,2.0,Maziuna (1750N/5239E),12.0
3931,OMAN,eastern coast,2.0,Yemen,11.0
3932,OMAN,India,1.0,Jamma (2333N/5733E),11.0
3933,OMAN,Jebel Akhdar between Al Dhahera and Al Shrqiya,1.0,Oman,10.0
3934,OMAN,Pakistan,1.0,Muscat (2337N/5833E),10.0
3935,OMAN,Al Wusta coast,1.0,Sinaw (2230N/5802E),10.0
3936,OMAN,Yemeni border,1.0,UAE,10.0
3937,OMAN,Yemen border as,1.0,Shhan (1746N/5229E),8.0
3938,OMAN,Ibri,1.0,Sharqiya,8.0
3939,OMAN,Dakhiliya,1.0,Sur,7.0
3940,OMAN,Al Waste Governorate,1.0,Sohar (2421N/5644E),7.0
3941,OMAN,Arabian Peninsula,1.0,north,7.0
3942,OMAN,Hayma,1.0,Dakhalia,6.0
3943,OMAN,north,1.0,Wusta,6.0
3944,OMAN,Shrqiya as,1.0,Salalah (1700N/5405E),6.0
3945,OMAN,Sohar,1.0,south near Maziuna (1750N/5239E),5.0
3946,OMAN,interior,1.0,the Yemeni border near Maziuna (1750N/5239E),5.0
3947,OMAN,Yemen,1.0,Ras Al Hadd (2232N/5948E),5.0
3948,OMAN,Gonu,1.0,Bidiya (2222N/5856E),5.0
3949,OMAN,movesouth,1.0,Empty Quarter,5.0
3950,OMAN,Sharqiyah,1.0,Dhahera between Ibri (2314N/5630E) and Buraimi (2415N/5547E),5.0
3951,OMAN,Dhahera as,1.0,Wadi Batha,4.0
3952,OMAN,Hikka,1.0,m2,4.0
3953,OMAN,brieﬂ y,1.0,Wahiba,4.0
3954,OMAN,Africa,1.0,Yemeni border,4.0
3955,OMAN,west,1.0,Dofar,4.0
3956,OMAN,Al Hajar Mountains,1.0,Ras Al Hadd (2232N/5947E),4.0
3957,OMAN,Kyarr,1.0,Saudi Arabian border,4.0
3958,OMAN,northeast coast,1.0,Hayma (1957N/5616E),4.0
3959,,,,Shrqiya Region,4.0
3960,,,,Duqm (1939N/5743E),4.0
3961,,,,Jamma,4.0
3962,,,,Duqm,3.0
3963,,,,Al Jazer (1835N/5635E),3.0
3964,,,,coast,3.0
3965,,,,Al Dakhliya,3.0
3966,,,,Madha,3.0
3967,,,,northeast,3.0
3968,,,,the Batinah coast near Sohar (2421N/5644E),3.0
3969,,,,Wadi Bath,2.0
3970,,,,Batinah coast near Jamma (2333N/5733E),2.0
3971,,,,Midha,2.0
3972,,,,Rodha (2551N/5616E),2.0
3973,,,,Al,2.0
3974,,,,Cyclone Gonu,2.0
3975,,,,Bureimi,2.0
3976,,,,Maziuna,2.0
3977,,,,Wasil (2230N/5845E),2.0
3978,,,,Batinah coast between Sohar and Muscat,2.0
3979,,,,Bymid,2.0
3980,,,,of Dakhiliya near Nizwa (2255N/5731E),2.0
3981,,,,Rustaq (2323N/5725E),2.0
3982,,,,Batinah coast between Muscat (2337N/5833E) and Jamma (2333N/5733E),2.0
3983,,,,Rub Al Khali,2.0
3984,,,,the Yemen border near Sarfayt (1641N/5307E),2.0
3985,,,,Marsawdad (1914N/5421E),2.0
3986,,,,north near Qabat Al Nasr (1810N/5311E),2.0
3987,,,,Al Qabel (2234N/5843E),2.0
3988,,,,Dakhliya Region between Ibri (2314N/5630E) and Nizwa (2255N/5731E),2.0
3989,,,,mst,2.0
3990,,,,Shrkiya,2.0
3991,,,,Wadi Shtal (2011N/5746E),2.0
3992,,,,Bidiya (2226N/5848E),2.0
3993,,,,Dahera,2.0
3994,,,,Dhofar Hills,2.0
3995,,,,ﬁ rst,2.0
3996,,,,md,2.0
3997,,,,of Dhofar near Shhan (1746N/5229E),2.0
3998,,,,the Musandam coast near Midha (2517N/5619E),2.0
3999,,,,Ibri,2.0
4000,,,,Mawaleh (2332N/5812E),2.0
4001,,,,Quriyat,2.0
4002,,,,the Yemen border near Maziuna (1750N/5239E),2.0
4003,,,,interior,2.0
4004,,,,Shrqiya near Ibra,2.0
4005,,,,of the Wahiba Sands near Bidiya (2226N/5848E),2.0
4006,,,,Sarab,2.0
4007,,,,Jebel Akhdar,2.0
4008,,,,Jama (2332N/5737E),2.0
4009,,,,Diba (2538N/5615E),2.0
4010,,,,Adam,2.0
4011,,,,hopperswere,2.0
4012,,,,Shrqiyah,2.0
4013,,,,Iran,2.0
4014,,,,Dhahera Region,2.0
4015,,,,coastal,2.0
4016,,,,central,2.0
4017,,,,of Dhofar near Thumrait (1736N/5401E),2.0
4018,,,,south near Marmul (1808N/5516E),2.0
4019,,,,5734E,2.0
4020,,,,Wadi Al Ameiri (2141N/5613E),2.0
4021,,,,Khasab,2.0
4022,,,,north Thumrait (1736N/5401E),2.0
4023,,,,North,2.0
4024,,,,southwest,2.0
4025,,,,Al Musanaah (2332N/5737E),2.0
4026,,,,south-,2.0
4027,,,,Ras Al Hadd,2.0
4028,,,,Jummah,2.0
4029,,,,Wadi Al Ain,2.0
4030,,,,Hayma,2.0
4031,,,,Wadi Bani Ghaﬁ r,2.0
4032,,,,Al Jazar (1856N/5702E),2.0
4033,,,,of Dhofar near Yemen,2.0
4034,,,,Al Sahiya (2314N/5807E),2.0
4035,,,,east,2.0
4036,,,,Al-Dhahira,2.0
4037,,,,Ibri (2314N/5630E) as,2.0
4038,,,,Maqshan (1935N/5453E),2.0
4039,,,,Wadi Al Khoudh (2338N/5809E),2.0
4040,,,,Wadi Al Hamir,2.0
4041,,,,Al Faleij (2334N/5800E),2.0
4042,,,,Ras Al-Had,2.0
4043,,,,Dakhliya between Adam (2223N/5731E) and Nizwa (2255N/5731E),2.0
4044,,,,Wadi Sarab (2010N/5748E),2.0
4045,,,,east near Ibra (2243N/5831E),2.0
4046,,,,of Dhahirah near Buraimi (2415N/5547E),2.0
4047,,,,Haﬁ t (2355N/5550E),2.0
4048,,,,Mekunu,2.0
4049,,,,Al Jazer (1833N/5634E),2.0
4050,,,,South Shrqiya,2.0
4051,,,,the Battinah coast near Jamma (2333N/5733E),2.0
4052,,,,the Musandam Peninsula near Khasab,2.0
4053,,,,Ras Al,1.0
4054,,,,Mahda (2518N/5620E),1.0
4055,,,,Wusta Region,1.0
4056,,,,Batinah coast near Rustaq (2323N/5725E),1.0
4057,QATAR,Arabian Peninsula,1.0,Doha (2517N/5131E),2.0
4058,QATAR,north-,1.0,,
4059,,,,Tartous (3453N/3555E),2.0
4060,,,,Latakia (3531N/3547E),2.0
4061,PAKISTAN,Baluchistan,83.0,Indian border,98.0
4062,PAKISTAN,Tharparkar,65.0,Cholistan,72.0
4063,PAKISTAN,Cholistan,49.0,Baluchistan,63.0
4064,PAKISTAN,Indo-Pakistan,26.0,Rahimyar Khan (2822N/7020E),49.0
4065,PAKISTAN,Nara,16.0,Karachi,46.0
4066,PAKISTAN,Baluchistan coast,10.0,Tharparkar,45.0
4067,PAKISTAN,Khipro,9.0,Uthal,33.0
4068,PAKISTAN,Africa,7.0,Bahawalpur (2924N/7147E),31.0
4069,PAKISTAN,Turbat,6.0,Cholistan Desert,30.0
4070,PAKISTAN,Panjgur,6.0,Lasbela,30.0
4071,PAKISTAN,Baluchistan as,5.0,Uthal (2548N/6637E),27.0
4072,PAKISTAN,Pasni,5.0,Las Bela,26.0
4073,PAKISTAN,Khairpur,5.0,Turbat,26.0
4074,PAKISTAN,Indian border,5.0,Kharan (2832N/6526E),26.0
4075,PAKISTAN,west,4.0,Turbat (2600N/6303E),23.0
4076,PAKISTAN,Indus Valley,4.0,Khairpur,22.0
4077,PAKISTAN,mst,4.0,Nara,21.0
4078,PAKISTAN,Rajasthan,4.0,Pasni,20.0
4079,PAKISTAN,Khaipur,3.0,Bahawalpur,20.0
4080,PAKISTAN,Oman,3.0,rst,20.0
4081,PAKISTAN,Iranian border,3.0,Tharparkar Desert,19.0
4082,PAKISTAN,Nushki,3.0,Rahimyar Khan,19.0
4083,PAKISTAN,Dalbandin,3.0,Khuzdar (2749N/6639E),18.0
4084,PAKISTAN,Uthal,3.0,ﬁ,18.0
4085,PAKISTAN,Kharan,3.0,Sukkur (2742N/6854E),18.0
4086,PAKISTAN,Bahawalpur,3.0,Panjgur (2658N/6406E),17.0
4087,PAKISTAN,Kharan Valley,2.0,India,16.0
4088,PAKISTAN,Cholistan as,2.0,Gwadar,14.0
4089,PAKISTAN,Iran,2.0,Khipro,14.0
4090,PAKISTAN,Jiwani,2.0,Nara Desert,14.0
4091,PAKISTAN,east,2.0,Nushki (2933N/6601E),13.0
4092,PAKISTAN,Tharparkar Desert,2.0,west of Karachi near Uthal (2548N/6637E),13.0
4093,PAKISTAN,Baluchistan between Jiwani and Ormara,2.0,Panjgur,13.0
4094,PAKISTAN,Sholi,2.0,Indus Valley,12.0
4095,PAKISTAN,Khairpur as,2.0,Sukkur,12.0
4096,PAKISTAN,Lasbela,2.0,Rohri (2739N/6857E),12.0
4097,PAKISTAN,Baluchistan between Iran and Lasbela,2.0,Dalbandin (2856N/6430E),12.0
4098,PAKISTAN,swarm,1.0,Islamgarh (2751N/7048E),11.0
4099,PAKISTAN,Tharpakar,1.0,Indo-Pakistan,11.0
4100,PAKISTAN,East Africa,1.0,Karachi (2450N/6702E),11.0
4101,PAKISTAN,Yemyin,1.0,Kharan,10.0
4102,PAKISTAN,India,1.0,Nushki,10.0
4103,PAKISTAN,May. Locust,1.0,Mirpurkhas,10.0
4104,PAKISTAN,Las Bela as,1.0,Khuzdar,10.0
4105,PAKISTAN,Arabian Peninsula,1.0,Pasni (2515N/6328E),10.0
4106,PAKISTAN,Sindh,1.0,Ormara (2512N/6438E),9.0
4107,PAKISTAN,Ormara,1.0,Bahawalapur,9.0
4108,PAKISTAN,mve,1.0,Baluchistan coast,8.0
4109,PAKISTAN,Khuzdar,1.0,Iran,8.0
4110,PAKISTAN,the Baluchistan coast near Turbat,1.0,south,8.0
4111,PAKISTAN,Gonu,1.0,Pasni (2513N/6330E),8.0
4112,PAKISTAN,Locust,1.0,Mirpurkhas (2533N/6905E),8.0
4113,PAKISTAN,moveto Cholistan,1.0,Gwadar (2508N/6219E),8.0
4114,PAKISTAN,southwest,1.0,Ghotki,8.0
4115,PAKISTAN,southeast,1.0,Lasbela (2614N/6619E),7.0
4116,PAKISTAN,Kulanch Valley,1.0,Lasbela Valley,7.0
4117,PAKISTAN,May. Fledging,1.0,west,7.0
4118,PAKISTAN,Punjab,1.0,north,7.0
4119,PAKISTAN,Cholistan Deserts,1.0,the Sholi Valley near Turbat (2600N/6303E),6.0
4120,PAKISTAN,Cyclone Phet,1.0,Cholistan Deserts,6.0
4121,PAKISTAN,Bahawalapur,1.0,wadar (2508N/6219E),6.0
4122,PAKISTAN,Yemen,1.0,India border,6.0
4123,PAKISTAN,Rahimyar Khan,1.0,Kharan Valley (2832N/6526E),6.0
4124,PAKISTAN,Shooli,1.0,of Baluchistan near Panjgur (2658N/6406E),6.0
